basketball | 3-and-D | noun | 3앤D | Thompson is the ultimate 3-and-D. | 탐슨은 최고의 3앤D야.
basketball | help defense | noun | 헬프 수비 | The help defense came early. | 헬프 수비가 빨리 왔어.
basketball | help defense | noun | 헬프 수비 | Great help defense at the rim. | 림 근처 헬프 수비 좋았어.
basketball | help defense | noun | 헬프 수비 | They rely on help defense. | 헬프 수비 의존도가 높아.
basketball | help side | noun | 헬프 사이드 | Giannis covers the help side. | 야니스 헬프 사이드 좋다.
basketball | help side | noun | 헬프 사이드 | Help side was late. | 헬프 사이드가 늦었어.
basketball | help side | noun | 헬프 사이드 | Great help-side defense. | 헬프 사이드 수비 좋았다.
basketball | help side | noun | 헬프 사이드 | Rotate from the help side. | 헬프 사이드에서 로테이션 가.
basketball | hesi | noun | 헤지테이션 | Kyrie's smooth hesi pull-up. | 카이리의 부드러운 헤지 풀업.
basketball | hesi | noun | 헤지테이션 | Nice hesi to get downhill. | 헤지로 수비를 벗겼어.
basketball | hesi | noun | 헤지테이션 | That hesi froze the defender. | 헤지에 수비가 멈췄어.
basketball | hesi | noun | 헤지테이션 | He scores off the hesi. | 헤지 이후 득점했어.
basketball | hesitation | noun | 헤지테이션 | KD's quick hesitation. | KD의 빠른 헤지테이션.
basketball | hesitation | noun | 헤지테이션 | Nice hesitation before the drive. | 드라이브 전에 헤지테이션 좋았어.
basketball | hesitation | noun | 헤지테이션 | That hesitation froze the defender. | 헤지테이션에 수비가 멈췄어.
basketball | hesitation | noun | 헤지테이션 | He uses a hesitation to create space. | 헤지테이션으로 공간을 만들었어.
basketball | high post | noun | 하이 포스트 | Jokic passes from high post. | 요키치가 하이 포스트에서 패스해.
basketball | high post | noun | 하이 포스트 | Catch it at the high post. | 하이 포스트에서 받아.
basketball | high post | noun | 하이 포스트 | The offense runs through the high post. | 하이 포스트 중심으로 공격해.
basketball | high post | noun | 하이 포스트 | He operates well from the high post. | 하이 포스트 플레이가 좋아.
basketball | hockey assist | noun | 하키 어시스트 | Curry gets the hockey assist. | 커리가 하키 어시스트를 기록했어.
basketball | hockey assist | noun | 하키 어시스트 | The hockey assist started the play. | 하키 어시스트가 시작이었어.
basketball | hockey assist | noun | 하키 어시스트 | He racks up hockey assists. | 하키 어시스트가 많아.
basketball | hockey assist | noun | 하키 어시스트 | Great hockey assist there. | 좋은 하키 어시스트였어.
basketball | hook shot | noun | 훅슛 | Kareem's unstoppable hook shot. | 카림의 막을 수 없는 훅슛.
basketball | hook shot | noun | 훅슛 | Soft hook shot. | 훅슛 부드럽네.
basketball | hook shot | noun | 훅슛 | He scored with a hook shot. | 훅슛으로 득점했네.
basketball | hook shot | noun | 훅슛 | Nobody can stop that hook shot. | 저 훅슛은 못 막는다.
basketball | hoop | noun | 림 | Edwards attacks the hoop. | 에드워즈가 림을 공격해.
basketball | hoop | noun | 림 | He got all the way to the hoop. | 끝까지 림까지 들어갔어.
basketball | hoop | noun | 림 | Take it strong to the hoop. | 강하게 림으로 가.
basketball | hoop | noun | 림 | Nobody stopped him at the hoop. | 아무도 림 근처에서 못 막았어.
basketball | ice | verb | 아이스하다 | They iced the side pick and roll. | 사이드 픽앤롤을 아이스했어.
basketball | ice | verb | 아이스하다 | He iced the action toward the sideline. | 사이드라인 쪽으로 아이스했어.
basketball | ice | verb | 아이스하다 | The defense iced every side screen. | 수비가 모든 사이드 스크린을 아이스했어.
basketball | ice | verb | 아이스하다 | Ice the screen on the wing. | 윙 스크린을 아이스해.
basketball | inbounds | noun | 인바운드 | Save it safely inbounds. | 인바운드 안으로 살려.
basketball | inbounds | noun | 인바운드 | Great inbounds play. | 인바운드 작전 좋았다.
basketball | inbounds | noun | 인바운드 | We need an inbounds stop. | 인바운드 수비 막아야 돼.
basketball | inbounds | noun | 인바운드 | The inbounds pass was perfect. | 인바운드 패스 좋았네.
basketball | initiate | verb | 공격을 시작하다 | He initiated the offense. | 공격을 시작했어.
basketball | initiate | verb | 공격을 시작하다 | Curry initiated the set. | 커리가 공격을 시작했어.
basketball | initiate | verb | 공격을 시작하다 | He initiated from the top. | 정면에서 공격을 시작했어.
basketball | initiate | verb | 공격을 시작하다 | He initiated the action. | 공격 전개를 시작했어.
basketball | intercept | verb | 스틸하다 | He intercepted the pass. | 패스를 스틸했어.
basketball | intercept | verb | 스틸하다 | Holiday intercepted it. | 할러데이가 스틸했어.
basketball | intercept | verb | 스틸하다 | He jumped the lane and intercepted it. | 패스 길목에서 스틸했어.
basketball | intercept | verb | 스틸하다 | He intercepted the entry pass. | 엔트리 패스를 스틸했어.
basketball | iso | noun | 아이솔레이션 | Kyrie iso at the top. | 카이리 아이소 간다.
basketball | iso | noun | 아이솔레이션 | Let him work in iso. | 아이소 맡겨.
basketball | iso | noun | 아이솔레이션 | Easy bucket out of iso. | 아이소에서 쉽게 넣었어.
basketball | iso | noun | 아이솔레이션 | They went to iso late. | 막판에 아이소를 선택했어.
basketball | isolation | noun | 아이솔레이션 | Harden thrives in isolation. | 하든은 아이솔레이션에 강해.
basketball | isolation | noun | 아이솔레이션 | Give him an isolation. | 아이솔레이션 만들어줘.
basketball | isolation | noun | 아이솔레이션 | They cleared out for isolation. | 아이솔레이션을 위해 공간을 비웠어.
basketball | isolation | noun | 아이솔레이션 | He scored in isolation. | 아이솔레이션으로 득점했어.
basketball | Ja Morant | noun | 자 모란트 | Ja Morant flew to the rim. | 자 모란트가 날아올랐어.
basketball | Ja Morant | noun | 자 모란트 | Ja Morant finished over the big man. | 자 모란트가 빅맨 위로 넣었어.
basketball | Ja Morant | noun | 자 모란트 | Ja Morant pushed the pace. | 자 모란트가 템포를 끌어올렸어.
basketball | Ja Morant | noun | 자 모란트 | Ja Morant made the highlight reel. | 자 모란트가 하이라이트를 만들었어.
basketball | jab step | noun | 잽스텝 | Carmelo's deadly jab step. | 카멜로 잽스텝 미쳤네.
basketball | jab step | noun | 잽스텝 | Nice jab step there. | 잽스텝 좋았다.
basketball | jab step | noun | 잽스텝 | He froze him with a jab step. | 잽스텝에 속았네.
basketball | jab step | noun | 잽스텝 | That's his signature jab step. | 저게 시그니처 잽스텝이지.
basketball | jab step | noun | 잽스텝 | Melo's famous jab step. | 멜로의 유명한 잽스텝.
basketball | jab step | noun | 잽스텝 | That jab step created space. | 잽스텝으로 공간을 만들었어.
basketball | jab step | noun | 잽스텝 | Clean jab step jumper. | 깔끔한 잽스텝 점퍼야.
basketball | jab step | noun | 잽스텝 | He sold the jab step perfectly. | 잽스텝을 완벽하게 속였어.
basketball | Jalen Brunson | noun | 제일런 브런슨 | Jalen Brunson got to his spot. | 제일런 브런슨이 자기 자리로 갔어.
basketball | Jalen Brunson | noun | 제일런 브런슨 | Jalen Brunson worked in the paint. | 제일런 브런슨이 페인트존에서 플레이했어.
basketball | Jalen Brunson | noun | 제일런 브런슨 | Jalen Brunson hit the floater. | 제일런 브런슨이 플로터를 넣었어.
basketball | Jalen Brunson | noun | 제일런 브런슨 | Jalen Brunson controlled the game. | 제일런 브런슨이 경기를 지배했어.
basketball | Jalen Green | noun | 제일런 그린 | Jalen Green exploded to the rim. | 제일런 그린이 폭발적으로 돌파했어.
basketball | Jalen Green | noun | 제일런 그린 | Jalen Green got out in transition. | 제일런 그린이 속공으로 뛰어 나갔어.
basketball | Jalen Green | noun | 제일런 그린 | Jalen Green threw down the dunk. | 제일런 그린이 덩크를 꽂았어.
basketball | Jalen Green | noun | 제일런 그린 | Jalen Green caught fire in the second half. | 제일런 그린이 후반에 터졌어.
basketball | James Harden | noun | 제임스 하든 | James Harden drew the foul. | 제임스 하든이 파울을 얻어냈어.
basketball | James Harden | noun | 제임스 하든 | James Harden hit the step-back. | 제임스 하든이 스텝백을 넣었어.
basketball | James Harden | noun | 제임스 하든 | James Harden got to the line. | 제임스 하든이 자유투를 얻었어.
basketball | James Harden | noun | 제임스 하든 | James Harden picked apart the defense. | 제임스 하든이 수비를 공략했어.
basketball | Jaren Jackson Jr. | noun | 자렌 잭슨 주니어 | Jaren Jackson Jr. protected the rim. | 자렌 잭슨 주니어가 림을 지켰어.
basketball | Jaren Jackson Jr. | noun | 자렌 잭슨 주니어 | Jaren Jackson Jr. came up with the block. | 자렌 잭슨 주니어가 블록을 기록했어.
basketball | Jaren Jackson Jr. | noun | 자렌 잭슨 주니어 | Jaren Jackson Jr. stretched the floor. | 자렌 잭슨 주니어가 공간을 넓혔어.
basketball | Jaren Jackson Jr. | noun | 자렌 잭슨 주니어 | Jaren Jackson Jr. controlled the paint. | 자렌 잭슨 주니어가 골밑을 장악했어.
basketball | Jason Kidd | noun | 제이슨 키드 | Jason Kidd pushed the break. | 제이슨 키드가 속공을 전개했어.
basketball | Jason Kidd | noun | 제이슨 키드 | Jason Kidd found the open shooter. | 제이슨 키드가 빈 슈터를 찾았어.
basketball | Jason Kidd | noun | 제이슨 키드 | Jason Kidd grabbed the rebound and went. | 제이슨 키드가 리바운드 후 바로 달렸어.
basketball | Jason Kidd | noun | 제이슨 키드 | Jason Kidd controlled the pace. | 제이슨 키드가 경기 속도를 조절했어.
basketball | Jaylen Brown | noun | 제일런 브라운 | Jaylen Brown got downhill. | 제일런 브라운이 돌파해 들어갔어.
basketball | Jaylen Brown | noun | 제일런 브라운 | Jaylen Brown finished through contact. | 제일런 브라운이 몸싸움을 이겨내고 넣었어.
basketball | Jaylen Brown | noun | 제일런 브라운 | Jaylen Brown pushed the break. | 제일런 브라운이 속공을 전개했어.
basketball | Jaylen Brown | noun | 제일런 브라운 | Jaylen Brown knocked down the corner three. | 제일런 브라운이 코너 3점을 넣었어.
basketball | Jayson Tatum | noun | 제이슨 테이텀 | Jayson Tatum created space with the step-back. | 제이슨 테이텀이 스텝백으로 공간을 만들었어.
basketball | Jayson Tatum | noun | 제이슨 테이텀 | Jayson Tatum got hot from three. | 제이슨 테이텀이 3점이 터졌어.
basketball | Jayson Tatum | noun | 제이슨 테이텀 | Jayson Tatum attacked the mismatch. | 제이슨 테이텀이 미스매치를 공략했어.
basketball | Jayson Tatum | noun | 제이슨 테이텀 | Jayson Tatum carried the offense. | 제이슨 테이텀이 공격을 이끌었어.
basketball | Jerry West | noun | 제리 웨스트 | Jerry West knocked down the jumper. | 제리 웨스트가 점퍼를 넣었어.
basketball | Jerry West | noun | 제리 웨스트 | Jerry West came through late. | 제리 웨스트가 막판에 해줬어.
basketball | Jerry West | noun | 제리 웨스트 | Jerry West carried the offense. | 제리 웨스트가 공격을 이끌었어.
